acousticness,danceability,duration_ms,energy,genre,instrumentalness,liveness,loudness,speechiness,tempo,track_id,valence,key_0,key_1,key_2,key_3,key_4,key_5,key_6,key_7,key_8,key_9,key_10,key_11,key_12,key_13,mode_0,mode_1,mode_2,mode_3,year_1967,year_1969,year_1970,year_1971,year_1972,year_1973,year_1974,year_1975,year_1976,year_1977,year_1978,year_1979,year_1980,year_1981,year_1982,year_1983,year_1984,year_1985,year_1986,year_1987,year_1988,year_1989,year_1990,year_1991,year_1992,year_1993,year_1994,year_1995,year_1996,year_1997,year_1998,year_1999,year_2000,year_2001,year_2002,year_2003,year_2004,year_2005,year_2006,year_2007,year_2008,year_2009,year_2010,year_2011,year_2012,year_2013,year_2014,year_2015,year_2016,year_2017,year_2018,year_2019,year_2020,explicit_0,explicit_1,time_signature_0,time_signature_1,time_signature_2,time_signature_3,time_signature_4,time_signature_5
0.101,0.818,181560.0,0.555,1,0.00144,0.146,-11.299,0.271,138.474,1Rn8r2fbWCJhUbCGHimH0t,0.556,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.101,0.818,181560.0,0.555,1,0.00144,0.146,-11.299,0.271,138.474,1Rn8r2fbWCJhUbCGHimH0t,0.556,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.101,0.818,181560.0,0.555,1,0.00144,0.146,-11.299,0.271,138.474,1Rn8r2fbWCJhUbCGHimH0t,0.556,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.0528,0.6509999999999999,249520.0,0.747,1,0.0,0.207,-7.269,0.0699,147.518,1Rvl8qsKJurfFTyWLBI9ib,0.7759999999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.314,0.696,245720.0,0.609,1,5.93e-06,0.16,-6.965,0.0483,148.975,1SFJG4vZLzjHTmGVj7Hrm8,0.6859999999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.0544,0.635,212253.0,0.813,1,0.0,0.0815,-5.216,0.105,170.083,1SNrczVxxBJU0EHb0nvrfa,0.82,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0.0681,0.794,232000.0,0.465,1,0.518,0.0582,-13.416,0.24,80.949,1Sp1rSN58hcQhdMzqk4IcE,0.8079999999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.0124,0.787,227067.0,0.727,1,0.0,0.157,-7.705,0.224,173.025,1SssFw74DdHVjRa6ADggdD,0.936,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.0124,0.787,227067.0,0.727,1,0.0,0.157,-7.705,0.224,173.025,1SssFw74DdHVjRa6ADggdD,0.936,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.0124,0.787,227067.0,0.727,1,0.0,0.157,-7.705,0.224,173.025,1SssFw74DdHVjRa6ADggdD,0.936,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.0124,0.787,227067.0,0.727,1,0.0,0.157,-7.705,0.224,173.025,1SssFw74DdHVjRa6ADggdD,0.936,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.0238,0.815,267240.0,0.569,1,4.42e-05,0.0499,-6.347,0.204,156.164,1Sv9G2lKh7WtFBKboG78qY,0.569,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0.0761,0.5489999999999999,132493.0,0.5920000000000001,1,0.000122,0.0649,-6.377000000000002,0.11,71.471,1TBDyHhkMh0oFywarZ1ki8,0.54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.17800000000000002,0.805,223720.0,0.527,1,0.0026100000000000003,0.0435,-8.37,0.105,151.687,1TByRsgH1wFA38pWrj06mj,0.857,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.6990000000000001,0.62,262413.0,0.56,1,1.86e-06,0.206,-6.473,0.0889,148.844,1TH7p3UOlAjdn0Odz9fpUr,0.657,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.0183,0.779,280773.0,0.512,1,0.0123,0.0868,-8.427999999999999,0.0373,112.549,1Tep6sM1BNqjfP8U9liO2R,0.763,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.0183,0.779,280773.0,0.512,1,0.0123,0.0868,-8.427999999999999,0.0373,112.549,1Tep6sM1BNqjfP8U9liO2R,0.763,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.0183,0.779,280773.0,0.512,1,0.0123,0.0868,-8.427999999999999,0.0373,112.549,1Tep6sM1BNqjfP8U9liO2R,0.763,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.0183,0.779,280773.0,0.512,1,0.0123,0.0868,-8.427999999999999,0.0373,112.549,1Tep6sM1BNqjfP8U9liO2R,0.763,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.259,0.612,222053.0,0.7609999999999999,1,0.000186,0.119,-7.122000000000001,0.07400000000000001,182.922,1TnBfT80VCu41F4lYqJWnt,0.794,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.165,0.908,234240.0,0.5870000000000001,1,1.22e-06,0.0418,-8.164,0.207,142.092,1TrkBuS7vx3xuc4KQ6gjyi,0.75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.13,0.731,236976.0,0.718,1,4.11e-06,0.188,-6.1770000000000005,0.0573,77.51,1TtJB7TqB6uhA5dEh0sqFW,0.85,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0.175,0.853,322987.0,0.682,1,0.000959,0.555,-8.47,0.102,143.058,1UEzgw4cV7Vni5Os4DDh2B,0.758,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.00212,0.825,198413.0,0.237,1,0.000238,0.103,-13.066,0.0911,93.077,1UFGww1XOjeOdXRXvr2syv,0.568,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.00039,0.7490000000000001,242147.0,0.602,1,0.715,0.096,-9.65,0.0423,123.885,1V4Xe1Fm8vIZTOG1SzdmsQ,0.6759999999999999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.000367,0.81,456533.0,0.282,1,0.7240000000000001,0.0893,-17.477999999999998,0.0469,137.321,1VcNIEeqrTx2slbK3g5Q3o,0.846,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.149,0.805,180533.0,0.542,1,3.09e-06,0.0999,-7.388,0.0645,140.724,1VfBu58m84josFYpk4m63D,0.937,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.161,0.8440000000000001,249104.0,0.486,1,0.00692,0.116,-10.422,0.157,82.194,1VmViBdLXzv26TvdiW5WkH,0.7909999999999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.382,0.691,208440.0,0.389,1,5.1e-05,0.0834,-15.075,0.256,83.167,1W0HFtOdxNrAqIvRzdJN9M,0.601,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
0.000226,0.815,399507.0,0.446,1,0.000346,0.113,-9.03,0.0519,139.14600000000002,1WAC8iHlggpQnK0Y4PuFQr,0.6970000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.246,0.913,419987.0,0.489,1,0.688,0.111,-8.781,0.303,119.737,1WNP9wJMUxi2kmWKpyDwsP,0.825,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.103,0.87,208387.0,0.218,1,2.94e-05,0.0676,-18.222,0.329,131.03799999999998,1X8Ln9FNc27kSRFjFcXLU7,0.84,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.0105,0.774,686103.0,0.476,1,0.000417,0.0837,-10.035,0.14,117.427,1XNeSHkvz5hcUQzBPPDnsp,0.731,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.00144,0.7559999999999999,203613.0,0.419,1,0.00155,0.1,-9.205,0.131,143.045,1YiCnD7YmmCXWLregZmdoM,0.72,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.0241,0.748,176693.0,0.745,1,0.6859999999999999,0.7190000000000001,-15.918,0.109,75.137,1YjqEvwFii8Dw4RtSzpMSM,0.887,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.0713,0.7490000000000001,388227.0,0.29600000000000004,1,0.00458,0.0879,-17.927,0.35600000000000004,164.707,1YpH91YcUZlo2mxKJVhWM8,0.475,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.211,0.807,220413.0,0.458,1,9.01e-06,0.0839,-9.594,0.0361,100.959,1ZPsdTkzhDeHjA5c2Rnt2I,0.8740000000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.195,0.7509999999999999,227600.0,0.843,1,0.0008849999999999998,0.0784,-8.957,0.0416,95.986,1ZYAAbbZ0jFYDzTSCSjC2a,0.738,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.038,0.8959999999999999,254773.0,0.408,1,5.54e-06,0.115,-9.796,0.35100000000000003,133.21200000000002,1ZphFUs3J1hwboFrWNurIK,0.835,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.106,0.768,271563.0,0.6920000000000001,1,0.0,0.161,-3.3280000000000003,0.142,149.881,1a0iHbGRd7HYAM4XyTgqKa,0.868,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0.0144,0.4970000000000001,221507.0,0.7859999999999999,1,0.0,0.638,-6.05,0.322,152.982,1a64u7QtJ9yDwpNyfDrZTj,0.736,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.007790000000000002,0.759,293143.0,0.66,1,0.000749,0.313,-7.669,0.0915,139.957,1aUlE2q4FeN1HkghMEyjTo,0.51,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0.0534,0.752,253759.0,0.605,1,0.0,0.087,-6.459,0.142,147.968,1cFF3zVz1LGahOWA13WH8M,0.904,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
0.0889,0.705,196120.0,0.698,1,0.000119,0.0667,-7.53,0.0397,140.047,1clTErxE2ewx81oXKO9FG8,0.955,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.0589,0.613,234559.0,0.8079999999999999,1,1.74e-05,0.0696,-5.013,0.0323,88.51100000000002,1d1QKpTMbqgYO1FiGZAXmO,0.7190000000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.156,0.721,207400.0,0.434,1,0.00095,0.0385,-12.305,0.0645,99.169,1eSKiJ0lI8gGR5JpYhk8QP,0.962,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.272,0.904,292833.0,0.447,1,0.000731,0.0908,-9.666,0.0493,119.964,1eUT6UF5KGunBDfkdN0ej8,0.8590000000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.056,0.613,251000.0,0.68,1,0.0,0.326,-6.707999999999998,0.236,74.848,1epUp0pgKLddapHeNU9ee1,0.743,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.0922,0.7120000000000001,212813.0,0.773,1,1.77e-05,0.0547,-2.507,0.0374,126.64,1fl7cF6Xao5XiGLu0IrooM,0.883,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.0481,0.728,230147.0,0.8340000000000001,1,0.0,0.147,-3.084,0.103,79.014,1fp5yssuKoqDk1H3ZudHei,0.868,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0.00289,0.802,439493.0,0.583,1,0.0586,0.102,-9.221,0.0741,94.261,1g29CbTqIIWiEwQQGZwPGo,0.537,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.0218,0.841,321933.0,0.561,1,0.00765,0.0761,-8.271,0.0589,126.712,1gjG9zEP0wWyog3iOGHTJi,0.922,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.24,0.918,216640.0,0.503,1,4.58e-05,0.0677,-7.944,0.0368,128.674,1h8yf4cX1cHGq5KGg1ZIYh,0.95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.35600000000000004,0.767,165893.0,0.49,1,0.007859999999999999,0.046,-13.04,0.3,72.845,1haHZa75ytryLGUOtHiGl5,0.958,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.16,0.7190000000000001,186267.0,0.815,1,0.0,0.0367,-3.5460000000000003,0.0305,93.126,1iD0a0plhO55cWEJa5UGcZ,0.937,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.13,0.893,495253.0,0.508,1,2.56e-05,0.191,-9.429,0.0632,126.976,1iYY3WpT8pZeIJAIT9JtVh,0.848,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0.279,0.76,220524.0,0.81,1,2.95e-06,0.457,-3.908,0.214,93.947,1ibTjlZgMLH4xgPX45Zn8f,0.8809999999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
0.008320000000000001,0.708,209333.0,0.362,1,0.0,0.413,-14.463,0.0827,84.492,1jP2PS7jMjpmimYfklGQGe,0.488,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
