,Unnamed: 0,track_name,artist,album,release_date,explicit,track_id,track_uri,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
6FAPAoZvoEz34yBWDo9WPO,648,No Bad Vibes,Various Artists,Jam Down Riddim,2019-05-06,False,6FAPAoZvoEz34yBWDo9WPO,spotify:track:6FAPAoZvoEz34yBWDo9WPO,soca,0.653,0.807,8.0,-4.422,1.0,0.303,0.0714,0.0,0.17,0.671,150.736,audio_features,6FAPAoZvoEz34yBWDo9WPO,spotify:track:6FAPAoZvoEz34yBWDo9WPO,https://api.spotify.com/v1/tracks/6FAPAoZvoEz34yBWDo9WPO,https://api.spotify.com/v1/audio-analysis/6FAPAoZvoEz34yBWDo9WPO,208279.0,5.0
6FJhyvnfcHzlBhLIg2VmeK,326,Come into You,Marzville,Sugar Stick Riddim,2019-10-17,False,6FJhyvnfcHzlBhLIg2VmeK,spotify:track:6FJhyvnfcHzlBhLIg2VmeK,soca,0.919,0.718,8.0,-6.137,1.0,0.0838,0.0474,0.0,0.0674,0.839,110.02,audio_features,6FJhyvnfcHzlBhLIg2VmeK,spotify:track:6FJhyvnfcHzlBhLIg2VmeK,https://api.spotify.com/v1/tracks/6FJhyvnfcHzlBhLIg2VmeK,https://api.spotify.com/v1/audio-analysis/6FJhyvnfcHzlBhLIg2VmeK,184111.0,4.0
6Fw2Yr4EFIMyFvivQrWg8A,313,She Got the Juice,Various Artists,Straight Jacket Riddim,2019-03-16,False,6Fw2Yr4EFIMyFvivQrWg8A,spotify:track:6Fw2Yr4EFIMyFvivQrWg8A,soca,0.784,0.941,10.0,-3.621,0.0,0.0541,0.164,0.000103,0.311,0.59,119.995,audio_features,6Fw2Yr4EFIMyFvivQrWg8A,spotify:track:6Fw2Yr4EFIMyFvivQrWg8A,https://api.spotify.com/v1/tracks/6Fw2Yr4EFIMyFvivQrWg8A,https://api.spotify.com/v1/audio-analysis/6Fw2Yr4EFIMyFvivQrWg8A,244000.0,4.0
6G6dpFTQdc4K9WCdrcZFTr,850,Wotless,KES the Band,Wotless Carnival Album,2011-02-09,False,6G6dpFTQdc4K9WCdrcZFTr,spotify:track:6G6dpFTQdc4K9WCdrcZFTr,soca,0.843,0.792,9.0,-3.672,1.0,0.0542,0.0671,5.02e-05,0.0694,0.9,119.992,audio_features,6G6dpFTQdc4K9WCdrcZFTr,spotify:track:6G6dpFTQdc4K9WCdrcZFTr,https://api.spotify.com/v1/tracks/6G6dpFTQdc4K9WCdrcZFTr,https://api.spotify.com/v1/audio-analysis/6G6dpFTQdc4K9WCdrcZFTr,218228.0,4.0
6GCvqdg7eMf7vc2o1JVO6b,1293,In d Band,Stephen Marcelle,Xo Xo Riddim,2019-11-22,False,6GCvqdg7eMf7vc2o1JVO6b,spotify:track:6GCvqdg7eMf7vc2o1JVO6b,soca,0.92,0.621,8.0,-6.193,1.0,0.0827,0.075,0.0,0.0893,0.61,114.959,audio_features,6GCvqdg7eMf7vc2o1JVO6b,spotify:track:6GCvqdg7eMf7vc2o1JVO6b,https://api.spotify.com/v1/tracks/6GCvqdg7eMf7vc2o1JVO6b,https://api.spotify.com/v1/audio-analysis/6GCvqdg7eMf7vc2o1JVO6b,185783.0,4.0
6GaT3a5LvDK4NZDjtDZfN4,1344,Tusty,Roy Cape (feat. Blaxx),Soca Gold 2009,2009-06-09,False,6GaT3a5LvDK4NZDjtDZfN4,spotify:track:6GaT3a5LvDK4NZDjtDZfN4,soca,0.557,0.928,10.0,-4.443,0.0,0.281,0.0782,1.38e-05,0.0623,0.798,163.963,audio_features,6GaT3a5LvDK4NZDjtDZfN4,spotify:track:6GaT3a5LvDK4NZDjtDZfN4,https://api.spotify.com/v1/tracks/6GaT3a5LvDK4NZDjtDZfN4,https://api.spotify.com/v1/audio-analysis/6GaT3a5LvDK4NZDjtDZfN4,196387.0,4.0
6Go4Lf3bmGHpZEpkzRtruF,479,Hold Meh Back,Nadia Batson,Tuff Spot Riddim,2019-11-06,False,6Go4Lf3bmGHpZEpkzRtruF,spotify:track:6Go4Lf3bmGHpZEpkzRtruF,soca,0.705,0.805,11.0,-3.601,0.0,0.0417,0.0554,0.0,0.194,0.412,105.058,audio_features,6Go4Lf3bmGHpZEpkzRtruF,spotify:track:6Go4Lf3bmGHpZEpkzRtruF,https://api.spotify.com/v1/tracks/6Go4Lf3bmGHpZEpkzRtruF,https://api.spotify.com/v1/audio-analysis/6Go4Lf3bmGHpZEpkzRtruF,226286.0,4.0
6H0pAbPLeOC96eTEoPfFm8,631,Gym Trainer,Machel Montano,Yard Jam Riddim,2019-04-08,False,6H0pAbPLeOC96eTEoPfFm8,spotify:track:6H0pAbPLeOC96eTEoPfFm8,soca,0.886,0.864,0.0,-4.14,1.0,0.154,0.0902,0.0,0.0901,0.264,110.034,audio_features,6H0pAbPLeOC96eTEoPfFm8,spotify:track:6H0pAbPLeOC96eTEoPfFm8,https://api.spotify.com/v1/tracks/6H0pAbPLeOC96eTEoPfFm8,https://api.spotify.com/v1/audio-analysis/6H0pAbPLeOC96eTEoPfFm8,196364.0,4.0
6H9vwToK711J1OHGBNkeJO,67,Conquer Meh,Lyrikal,The Journey,2016-07-22,False,6H9vwToK711J1OHGBNkeJO,spotify:track:6H9vwToK711J1OHGBNkeJO,soca,0.811,0.915,11.0,-4.794,0.0,0.0882,0.0259,0.0,0.0396,0.715,127.02,audio_features,6H9vwToK711J1OHGBNkeJO,spotify:track:6H9vwToK711J1OHGBNkeJO,https://api.spotify.com/v1/tracks/6H9vwToK711J1OHGBNkeJO,https://api.spotify.com/v1/audio-analysis/6H9vwToK711J1OHGBNkeJO,221125.0,4.0
6HNHtd0JQFEKJvnG4iVz2Z,1269,Majestic,Majestic,Big Back Riddim,2019-11-06,False,6HNHtd0JQFEKJvnG4iVz2Z,spotify:track:6HNHtd0JQFEKJvnG4iVz2Z,soca,0.881,0.935,1.0,-2.329,1.0,0.213,0.0653,0.0,0.34,0.889,140.044,audio_features,6HNHtd0JQFEKJvnG4iVz2Z,spotify:track:6HNHtd0JQFEKJvnG4iVz2Z,https://api.spotify.com/v1/tracks/6HNHtd0JQFEKJvnG4iVz2Z,https://api.spotify.com/v1/audio-analysis/6HNHtd0JQFEKJvnG4iVz2Z,140208.0,4.0
6HcxlAgDdGeUrafnwPMt0B,1255,Soca Mambo,Mr. Renzo,Soca Mambo,2019-11-18,False,6HcxlAgDdGeUrafnwPMt0B,spotify:track:6HcxlAgDdGeUrafnwPMt0B,soca,0.782,0.947,7.0,-4.105,1.0,0.129,0.248,0.00106,0.36,0.798,150.043,audio_features,6HcxlAgDdGeUrafnwPMt0B,spotify:track:6HcxlAgDdGeUrafnwPMt0B,https://api.spotify.com/v1/tracks/6HcxlAgDdGeUrafnwPMt0B,https://api.spotify.com/v1/audio-analysis/6HcxlAgDdGeUrafnwPMt0B,240110.0,4.0
6Hf67MKVJumtClIHagrHL6,809,Cyah Over - Tamu Tamu Riddim,Skinny Fabulous,Cyah Over (Tamu Tamu Riddim),2016-07-29,False,6Hf67MKVJumtClIHagrHL6,spotify:track:6Hf67MKVJumtClIHagrHL6,soca,0.498,0.81,0.0,-3.472,1.0,0.277,0.298,0.0,0.318,0.503,93.641,audio_features,6Hf67MKVJumtClIHagrHL6,spotify:track:6Hf67MKVJumtClIHagrHL6,https://api.spotify.com/v1/tracks/6Hf67MKVJumtClIHagrHL6,https://api.spotify.com/v1/audio-analysis/6Hf67MKVJumtClIHagrHL6,200625.0,3.0
6HfeJSQfjFTfYWDY2tOyGt,433,On Me,Dloxx,On Me,2019-11-22,False,6HfeJSQfjFTfYWDY2tOyGt,spotify:track:6HfeJSQfjFTfYWDY2tOyGt,soca,0.766,0.733,9.0,-6.764,0.0,0.109,0.0869,0.000129,0.0646,0.54,104.934,audio_features,6HfeJSQfjFTfYWDY2tOyGt,spotify:track:6HfeJSQfjFTfYWDY2tOyGt,https://api.spotify.com/v1/tracks/6HfeJSQfjFTfYWDY2tOyGt,https://api.spotify.com/v1/audio-analysis/6HfeJSQfjFTfYWDY2tOyGt,169143.0,4.0
6Hi9xsemaZyudyqoaMQhyR,677,The Fence,Bunji Garlin,The Fence,2019-01-11,False,6Hi9xsemaZyudyqoaMQhyR,spotify:track:6Hi9xsemaZyudyqoaMQhyR,soca,0.808,0.844,1.0,-5.804,1.0,0.0546,0.0503,2.96e-05,0.1,0.771,135.04,audio_features,6Hi9xsemaZyudyqoaMQhyR,spotify:track:6Hi9xsemaZyudyqoaMQhyR,https://api.spotify.com/v1/tracks/6Hi9xsemaZyudyqoaMQhyR,https://api.spotify.com/v1/audio-analysis/6Hi9xsemaZyudyqoaMQhyR,161778.0,4.0
6HmYzSwcIYEMA5f8EDZjzi,98,Unpredictable,Lani K,Unpredictable,2018-08-03,False,6HmYzSwcIYEMA5f8EDZjzi,spotify:track:6HmYzSwcIYEMA5f8EDZjzi,soca,0.776,0.833,7.0,-5.159,1.0,0.0371,0.402,2.77e-06,0.303,0.827,106.025,audio_features,6HmYzSwcIYEMA5f8EDZjzi,spotify:track:6HmYzSwcIYEMA5f8EDZjzi,https://api.spotify.com/v1/tracks/6HmYzSwcIYEMA5f8EDZjzi,https://api.spotify.com/v1/audio-analysis/6HmYzSwcIYEMA5f8EDZjzi,153962.0,4.0
6IIyhyNkSgxpynqlru2f4M,1571,Sweet Soca Music,Cindy Legall,Billboard Soca: The Hits (1997-1998),1997-01-01,False,6IIyhyNkSgxpynqlru2f4M,spotify:track:6IIyhyNkSgxpynqlru2f4M,soca,0.703,0.9,10.0,-9.54,1.0,0.0499,0.0184,0.00633,0.0583,0.962,115.017,audio_features,6IIyhyNkSgxpynqlru2f4M,spotify:track:6IIyhyNkSgxpynqlru2f4M,https://api.spotify.com/v1/tracks/6IIyhyNkSgxpynqlru2f4M,https://api.spotify.com/v1/audio-analysis/6IIyhyNkSgxpynqlru2f4M,269200.0,4.0
6IM6yJf1U8BasEoKibR5f7,1527,Good Buddy,Fab Five,Soca 101 Vol. 1,2007-03-26,False,6IM6yJf1U8BasEoKibR5f7,spotify:track:6IM6yJf1U8BasEoKibR5f7,soca,0.816,0.976,5.0,-6.71,0.0,0.038,0.000286,3.86e-05,0.0513,0.745,105.22,audio_features,6IM6yJf1U8BasEoKibR5f7,spotify:track:6IM6yJf1U8BasEoKibR5f7,https://api.spotify.com/v1/tracks/6IM6yJf1U8BasEoKibR5f7,https://api.spotify.com/v1/audio-analysis/6IM6yJf1U8BasEoKibR5f7,421853.0,4.0
6IP0GlYOzESVXfoHtfSpuJ,1164,Where 2 Be Tonight,XL,Where 2 Be Tonight,2018-05-01,False,6IP0GlYOzESVXfoHtfSpuJ,spotify:track:6IP0GlYOzESVXfoHtfSpuJ,soca,0.687,0.886,4.0,-4.839,0.0,0.0782,0.264,0.0386,0.383,0.564,105.031,audio_features,6IP0GlYOzESVXfoHtfSpuJ,spotify:track:6IP0GlYOzESVXfoHtfSpuJ,https://api.spotify.com/v1/tracks/6IP0GlYOzESVXfoHtfSpuJ,https://api.spotify.com/v1/audio-analysis/6IP0GlYOzESVXfoHtfSpuJ,197143.0,4.0
6IUw7XDqQwrXxrwaJsAh9V,1089,Weh Daddy Deh,Vybz Kartel,Weh Daddy Deh - Single,2019-02-10,True,6IUw7XDqQwrXxrwaJsAh9V,spotify:track:6IUw7XDqQwrXxrwaJsAh9V,soca,0.593,0.638,0.0,-5.058,1.0,0.0552,0.571,4.26e-06,0.135,0.188,94.882,audio_features,6IUw7XDqQwrXxrwaJsAh9V,spotify:track:6IUw7XDqQwrXxrwaJsAh9V,https://api.spotify.com/v1/tracks/6IUw7XDqQwrXxrwaJsAh9V,https://api.spotify.com/v1/audio-analysis/6IUw7XDqQwrXxrwaJsAh9V,220501.0,4.0
6IgSsgDln4xfEFVS0Oh7hU,1452,High Mas,David Rudder,Beloved,1998-01-01,False,6IgSsgDln4xfEFVS0Oh7hU,spotify:track:6IgSsgDln4xfEFVS0Oh7hU,soca,0.761,0.84,8.0,-7.713,1.0,0.0324,0.0541,0.00015,0.0375,0.863,101.56,audio_features,6IgSsgDln4xfEFVS0Oh7hU,spotify:track:6IgSsgDln4xfEFVS0Oh7hU,https://api.spotify.com/v1/tracks/6IgSsgDln4xfEFVS0Oh7hU,https://api.spotify.com/v1/audio-analysis/6IgSsgDln4xfEFVS0Oh7hU,339973.0,4.0
6Io6hCQCKNj4qpRFVgfQCc,592,Big Song,Bunji Garlin,Planet Jab Riddim,2019-01-29,False,6Io6hCQCKNj4qpRFVgfQCc,spotify:track:6Io6hCQCKNj4qpRFVgfQCc,soca,0.853,0.911,11.0,-2.152,1.0,0.124,0.196,0.0218,0.0824,0.656,162.052,audio_features,6Io6hCQCKNj4qpRFVgfQCc,spotify:track:6Io6hCQCKNj4qpRFVgfQCc,https://api.spotify.com/v1/tracks/6Io6hCQCKNj4qpRFVgfQCc,https://api.spotify.com/v1/audio-analysis/6Io6hCQCKNj4qpRFVgfQCc,191111.0,4.0
6IuktyNSVxZ0M9YLnthoLl,390,Long Time,Machel Montano,Hickle Juice Riddim,2019-07-10,False,6IuktyNSVxZ0M9YLnthoLl,spotify:track:6IuktyNSVxZ0M9YLnthoLl,soca,0.817,0.909,7.0,-5.244,1.0,0.221,0.065,0.0,0.0899,0.71,114.91,audio_features,6IuktyNSVxZ0M9YLnthoLl,spotify:track:6IuktyNSVxZ0M9YLnthoLl,https://api.spotify.com/v1/tracks/6IuktyNSVxZ0M9YLnthoLl,https://api.spotify.com/v1/audio-analysis/6IuktyNSVxZ0M9YLnthoLl,226755.0,4.0
6Ix1AiOaD5wUGXsGop0OzR,0,Handle It,Keone,Handle It,2017-11-03,False,6Ix1AiOaD5wUGXsGop0OzR,spotify:track:6Ix1AiOaD5wUGXsGop0OzR,soca,0.822,0.775,10.0,-3.612,0.0,0.0592,0.00261,0.0,0.089,0.897,110.022,audio_features,6Ix1AiOaD5wUGXsGop0OzR,spotify:track:6Ix1AiOaD5wUGXsGop0OzR,https://api.spotify.com/v1/tracks/6Ix1AiOaD5wUGXsGop0OzR,https://api.spotify.com/v1/audio-analysis/6Ix1AiOaD5wUGXsGop0OzR,196364.0,4.0
6JCm0aU8GlfiwyWzha3eHL,1737,I Dare You,Destra,Soca Gold 2007,2007-06-12,False,6JCm0aU8GlfiwyWzha3eHL,spotify:track:6JCm0aU8GlfiwyWzha3eHL,soca,0.792,0.912,4.0,-5.997,1.0,0.0541,0.00693,0.000943,0.177,0.971,111.963,audio_features,6JCm0aU8GlfiwyWzha3eHL,spotify:track:6JCm0aU8GlfiwyWzha3eHL,https://api.spotify.com/v1/tracks/6JCm0aU8GlfiwyWzha3eHL,https://api.spotify.com/v1/audio-analysis/6JCm0aU8GlfiwyWzha3eHL,212147.0,4.0
6JFQFGzy1QSk1oCuTA9gDn,491,No Discipline,Skinny Fabulous,Nightfall Riddim,2019-12-02,False,6JFQFGzy1QSk1oCuTA9gDn,spotify:track:6JFQFGzy1QSk1oCuTA9gDn,soca,0.798,0.883,2.0,-2.971,1.0,0.119,0.496,0.0,0.209,0.798,103.912,audio_features,6JFQFGzy1QSk1oCuTA9gDn,spotify:track:6JFQFGzy1QSk1oCuTA9gDn,https://api.spotify.com/v1/tracks/6JFQFGzy1QSk1oCuTA9gDn,https://api.spotify.com/v1/audio-analysis/6JFQFGzy1QSk1oCuTA9gDn,168462.0,4.0
6JHuaIiZWd6iDpCLodAvkt,760,Holding On,Precision Productions,Jam Band Riddim (Trinidad and Tobago Carnival Soca 2015),2014-12-01,False,6JHuaIiZWd6iDpCLodAvkt,spotify:track:6JHuaIiZWd6iDpCLodAvkt,soca,0.652,0.803,0.0,-4.592,1.0,0.137,0.167,0.0,0.111,0.817,97.497,audio_features,6JHuaIiZWd6iDpCLodAvkt,spotify:track:6JHuaIiZWd6iDpCLodAvkt,https://api.spotify.com/v1/tracks/6JHuaIiZWd6iDpCLodAvkt,https://api.spotify.com/v1/audio-analysis/6JHuaIiZWd6iDpCLodAvkt,212709.0,3.0
6JIOSL38Rn7GEyrjRKn23U,443,Angry,Fay-Ann Lyons,Angry,2019-11-26,False,6JIOSL38Rn7GEyrjRKn23U,spotify:track:6JIOSL38Rn7GEyrjRKn23U,soca,0.767,0.939,1.0,-3.701,1.0,0.215,0.0225,0.0,0.0838,0.671,163.034,audio_features,6JIOSL38Rn7GEyrjRKn23U,spotify:track:6JIOSL38Rn7GEyrjRKn23U,https://api.spotify.com/v1/tracks/6JIOSL38Rn7GEyrjRKn23U,https://api.spotify.com/v1/audio-analysis/6JIOSL38Rn7GEyrjRKn23U,170798.0,4.0
6JMOmSGyBCUPkPJEc6DPF0,649,Stush,Marzville,Stush,2019-02-08,False,6JMOmSGyBCUPkPJEc6DPF0,spotify:track:6JMOmSGyBCUPkPJEc6DPF0,soca,0.722,0.975,2.0,-2.877,1.0,0.0812,0.132,0.00168,0.0682,0.89,155.037,audio_features,6JMOmSGyBCUPkPJEc6DPF0,spotify:track:6JMOmSGyBCUPkPJEc6DPF0,https://api.spotify.com/v1/tracks/6JMOmSGyBCUPkPJEc6DPF0,https://api.spotify.com/v1/audio-analysis/6JMOmSGyBCUPkPJEc6DPF0,142028.0,4.0
6JZFpqhJh7Le3rELEZFCqk,656,Sit Down Pon It,DJ Spider,Boom Shock Riddim,2019-02-21,False,6JZFpqhJh7Le3rELEZFCqk,spotify:track:6JZFpqhJh7Le3rELEZFCqk,soca,0.629,0.677,2.0,-4.278,1.0,0.236,0.0024,0.0,0.542,0.341,107.967,audio_features,6JZFpqhJh7Le3rELEZFCqk,spotify:track:6JZFpqhJh7Le3rELEZFCqk,https://api.spotify.com/v1/tracks/6JZFpqhJh7Le3rELEZFCqk,https://api.spotify.com/v1/audio-analysis/6JZFpqhJh7Le3rELEZFCqk,160139.0,4.0
6JcZDZ80eLJXl2c1UCjoam,877,Where I'm From,Olatunji,Where I'm From,2015-12-04,False,6JcZDZ80eLJXl2c1UCjoam,spotify:track:6JcZDZ80eLJXl2c1UCjoam,soca,0.75,0.799,1.0,-5.805,1.0,0.0486,0.161,0.0,0.0682,0.938,128.037,audio_features,6JcZDZ80eLJXl2c1UCjoam,spotify:track:6JcZDZ80eLJXl2c1UCjoam,https://api.spotify.com/v1/tracks/6JcZDZ80eLJXl2c1UCjoam,https://api.spotify.com/v1/audio-analysis/6JcZDZ80eLJXl2c1UCjoam,184253.0,4.0
6KIRXF810p98u4H3Wcsbp6,1374,Backazz,Kerwin Du Bois,Soca Gold 2013,2013-05-17,False,6KIRXF810p98u4H3Wcsbp6,spotify:track:6KIRXF810p98u4H3Wcsbp6,soca,0.939,0.858,5.0,-1.809,1.0,0.357,0.0474,0.0,0.047,0.97,134.972,audio_features,6KIRXF810p98u4H3Wcsbp6,spotify:track:6KIRXF810p98u4H3Wcsbp6,https://api.spotify.com/v1/tracks/6KIRXF810p98u4H3Wcsbp6,https://api.spotify.com/v1/audio-analysis/6KIRXF810p98u4H3Wcsbp6,208533.0,4.0
6L03t1d7duoRjVxeYwyeeI,1577,Zero Tolerance,P-Oui,Billboard Soca III: Strictly The Hits,2000-01-01,False,6L03t1d7duoRjVxeYwyeeI,spotify:track:6L03t1d7duoRjVxeYwyeeI,soca,0.723,0.917,3.0,-7.553,0.0,0.057,0.00287,0.0,0.0615,0.912,153.024,audio_features,6L03t1d7duoRjVxeYwyeeI,spotify:track:6L03t1d7duoRjVxeYwyeeI,https://api.spotify.com/v1/tracks/6L03t1d7duoRjVxeYwyeeI,https://api.spotify.com/v1/audio-analysis/6L03t1d7duoRjVxeYwyeeI,270760.0,4.0
6LB31iiifoGqyFiEeNFGWm,143,Symptoms,5 Star Akil,Symptoms,2018-12-28,False,6LB31iiifoGqyFiEeNFGWm,spotify:track:6LB31iiifoGqyFiEeNFGWm,soca,0.541,0.848,0.0,-3.339,1.0,0.244,0.108,0.0,0.207,0.532,126.748,audio_features,6LB31iiifoGqyFiEeNFGWm,spotify:track:6LB31iiifoGqyFiEeNFGWm,https://api.spotify.com/v1/tracks/6LB31iiifoGqyFiEeNFGWm,https://api.spotify.com/v1/audio-analysis/6LB31iiifoGqyFiEeNFGWm,217339.0,4.0
6LNw2qBj9GQXNjGnTvfPgt,129,Soca Saved My Life,Destra,Soca Saved My Life,2018-11-12,False,6LNw2qBj9GQXNjGnTvfPgt,spotify:track:6LNw2qBj9GQXNjGnTvfPgt,soca,0.67,0.891,1.0,-4.859,1.0,0.0426,0.000247,1.99e-05,0.22,0.786,130.061,audio_features,6LNw2qBj9GQXNjGnTvfPgt,spotify:track:6LNw2qBj9GQXNjGnTvfPgt,https://api.spotify.com/v1/tracks/6LNw2qBj9GQXNjGnTvfPgt,https://api.spotify.com/v1/audio-analysis/6LNw2qBj9GQXNjGnTvfPgt,195808.0,4.0
6Lp4l0x5gLivisvY2KJp4U,983,Santaclaus Is Coming to Town,Pamberi,Best of Trinidad Chistmas,2010-12-22,False,6Lp4l0x5gLivisvY2KJp4U,spotify:track:6Lp4l0x5gLivisvY2KJp4U,soca,0.586,0.824,8.0,-9.692,1.0,0.0362,0.155,0.944,0.324,0.892,106.521,audio_features,6Lp4l0x5gLivisvY2KJp4U,spotify:track:6Lp4l0x5gLivisvY2KJp4U,https://api.spotify.com/v1/tracks/6Lp4l0x5gLivisvY2KJp4U,https://api.spotify.com/v1/audio-analysis/6Lp4l0x5gLivisvY2KJp4U,262920.0,4.0
6MMQqAa4rzwibUEgfgL8So,116,Juk Down Gals,FIYAH B,Juk Down Gals,2018-05-22,False,6MMQqAa4rzwibUEgfgL8So,spotify:track:6MMQqAa4rzwibUEgfgL8So,soca,0.788,0.81,4.0,-5.224,0.0,0.178,0.03,0.0,0.185,0.642,120.01,audio_features,6MMQqAa4rzwibUEgfgL8So,spotify:track:6MMQqAa4rzwibUEgfgL8So,https://api.spotify.com/v1/tracks/6MMQqAa4rzwibUEgfgL8So,https://api.spotify.com/v1/audio-analysis/6MMQqAa4rzwibUEgfgL8So,118326.0,4.0
6Mpyuo9XCthZyX81c14wlH,1045,Bring It,Wildfire,Tropical Zest Riddim,2018-11-09,False,6Mpyuo9XCthZyX81c14wlH,spotify:track:6Mpyuo9XCthZyX81c14wlH,soca,0.821,0.844,0.0,-5.459,0.0,0.115,0.0274,2.13e-06,0.092,0.842,109.916,audio_features,6Mpyuo9XCthZyX81c14wlH,spotify:track:6Mpyuo9XCthZyX81c14wlH,https://api.spotify.com/v1/tracks/6Mpyuo9XCthZyX81c14wlH,https://api.spotify.com/v1/audio-analysis/6Mpyuo9XCthZyX81c14wlH,250909.0,4.0
6My7ThfS01lzN9gmBXsF4s,1160,LoLo,Eugy,LoLo,2019-03-18,False,6My7ThfS01lzN9gmBXsF4s,spotify:track:6My7ThfS01lzN9gmBXsF4s,soca,0.766,0.622,11.0,-7.48,1.0,0.359,0.317,0.00798,0.0849,0.426,187.936,audio_features,6My7ThfS01lzN9gmBXsF4s,spotify:track:6My7ThfS01lzN9gmBXsF4s,https://api.spotify.com/v1/tracks/6My7ThfS01lzN9gmBXsF4s,https://api.spotify.com/v1/audio-analysis/6My7ThfS01lzN9gmBXsF4s,166322.0,4.0
6NCg0RJOCUkZUlbrfIHhnj,905,Life of the Party,Machel Montano,Machelements (Volume 1),2013-02-04,False,6NCg0RJOCUkZUlbrfIHhnj,spotify:track:6NCg0RJOCUkZUlbrfIHhnj,soca,0.9,0.85,6.0,-4.497,0.0,0.227,0.0844,0.0,0.07,0.904,121.964,audio_features,6NCg0RJOCUkZUlbrfIHhnj,spotify:track:6NCg0RJOCUkZUlbrfIHhnj,https://api.spotify.com/v1/tracks/6NCg0RJOCUkZUlbrfIHhnj,https://api.spotify.com/v1/audio-analysis/6NCg0RJOCUkZUlbrfIHhnj,270920.0,4.0
6NGq55lUsESbzF9aLaXSmy,1033,Company,Uncle Ellis,Company,2018-06-21,False,6NGq55lUsESbzF9aLaXSmy,spotify:track:6NGq55lUsESbzF9aLaXSmy,soca,0.479,0.815,7.0,-4.197,1.0,0.143,0.484,0.0,0.0987,0.97,77.774,audio_features,6NGq55lUsESbzF9aLaXSmy,spotify:track:6NGq55lUsESbzF9aLaXSmy,https://api.spotify.com/v1/tracks/6NGq55lUsESbzF9aLaXSmy,https://api.spotify.com/v1/audio-analysis/6NGq55lUsESbzF9aLaXSmy,111484.0,4.0
6NIWyOTRm9fj8kt0K7IuLX,253,Waste Man,System32,Knock About Riddim,2019-10-24,False,6NIWyOTRm9fj8kt0K7IuLX,spotify:track:6NIWyOTRm9fj8kt0K7IuLX,soca,0.512,0.858,1.0,-4.228,1.0,0.0826,0.0694,0.00262,0.0527,0.681,103.9,audio_features,6NIWyOTRm9fj8kt0K7IuLX,spotify:track:6NIWyOTRm9fj8kt0K7IuLX,https://api.spotify.com/v1/tracks/6NIWyOTRm9fj8kt0K7IuLX,https://api.spotify.com/v1/audio-analysis/6NIWyOTRm9fj8kt0K7IuLX,186286.0,4.0
6NLmM2oKbmBtJjcPXu152e,1739,Adrenaline Rush,Marvay,Adrenaline Rush,2017-10-30,False,6NLmM2oKbmBtJjcPXu152e,spotify:track:6NLmM2oKbmBtJjcPXu152e,soca,0.772,0.911,10.0,-4.298,1.0,0.0743,0.123,0.0,0.11,0.523,116.011,audio_features,6NLmM2oKbmBtJjcPXu152e,spotify:track:6NLmM2oKbmBtJjcPXu152e,https://api.spotify.com/v1/tracks/6NLmM2oKbmBtJjcPXu152e,https://api.spotify.com/v1/audio-analysis/6NLmM2oKbmBtJjcPXu152e,219629.0,4.0
6Nem50AyLCKU7byN9QUPNJ,786,The Best,Sekon Sta,Kan Kan Riddim,2014-11-25,False,6Nem50AyLCKU7byN9QUPNJ,spotify:track:6Nem50AyLCKU7byN9QUPNJ,soca,0.967,0.523,0.0,-7.2,1.0,0.104,0.266,0.0,0.0631,0.838,126.027,audio_features,6Nem50AyLCKU7byN9QUPNJ,spotify:track:6Nem50AyLCKU7byN9QUPNJ,https://api.spotify.com/v1/tracks/6Nem50AyLCKU7byN9QUPNJ,https://api.spotify.com/v1/audio-analysis/6Nem50AyLCKU7byN9QUPNJ,188624.0,4.0
6NynQjhojcFZ9iYhuezO6B,1041,Master Groove,WizKid,Master Groove,2018-10-01,False,6NynQjhojcFZ9iYhuezO6B,spotify:track:6NynQjhojcFZ9iYhuezO6B,soca,0.763,0.866,9.0,-2.643,0.0,0.162,0.481,0.00274,0.0856,0.661,106.992,audio_features,6NynQjhojcFZ9iYhuezO6B,spotify:track:6NynQjhojcFZ9iYhuezO6B,https://api.spotify.com/v1/tracks/6NynQjhojcFZ9iYhuezO6B,https://api.spotify.com/v1/audio-analysis/6NynQjhojcFZ9iYhuezO6B,179439.0,4.0
6NzM5TWUgvhrkyvdbdNRQZ,1277,Drink,Fadda Fox,Hello Bacchanal Riddim,2019-12-09,False,6NzM5TWUgvhrkyvdbdNRQZ,spotify:track:6NzM5TWUgvhrkyvdbdNRQZ,soca,0.789,0.953,1.0,-2.594,1.0,0.0815,0.117,0.0,0.0325,0.857,126.023,audio_features,6NzM5TWUgvhrkyvdbdNRQZ,spotify:track:6NzM5TWUgvhrkyvdbdNRQZ,https://api.spotify.com/v1/tracks/6NzM5TWUgvhrkyvdbdNRQZ,https://api.spotify.com/v1/audio-analysis/6NzM5TWUgvhrkyvdbdNRQZ,201905.0,4.0
