,track_name,track_id,track_uri,artist,album_name,album_id,album_uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
44,Kissing You,0R8lcFuS4pgRYNoVqYtZyZ,spotify:track:0R8lcFuS4pgRYNoVqYtZyZ,Barry Boom,Dancehall: Cutty Ranks,1mvXY3bdeBAqy00SJMaWE2,spotify:album:1mvXY3bdeBAqy00SJMaWE2,0.585,0.381,6,-16.087,1,0.242,0.491,0.0,0.124,0.731,82.607,audio_features,0R8lcFuS4pgRYNoVqYtZyZ,spotify:track:0R8lcFuS4pgRYNoVqYtZyZ,https://api.spotify.com/v1/tracks/0R8lcFuS4pgRYNoVqYtZyZ,https://api.spotify.com/v1/audio-analysis/0R8lcFuS4pgRYNoVqYtZyZ,209933,4
45,Hurry Over,1pOVJZhRCr5Rxb1MXoi7rH,spotify:track:1pOVJZhRCr5Rxb1MXoi7rH,Barry Boom,The Living Boom,6BaUt1obOb5fcxLiUIfQPD,spotify:album:6BaUt1obOb5fcxLiUIfQPD,0.81,0.217,7,-17.943,1,0.096,0.0118,0.0,0.052,0.639,83.147,audio_features,1pOVJZhRCr5Rxb1MXoi7rH,spotify:track:1pOVJZhRCr5Rxb1MXoi7rH,https://api.spotify.com/v1/tracks/1pOVJZhRCr5Rxb1MXoi7rH,https://api.spotify.com/v1/audio-analysis/1pOVJZhRCr5Rxb1MXoi7rH,228867,4
46,Raindrops,3myj9kmskPCq2C0vlPtGu0,spotify:track:3myj9kmskPCq2C0vlPtGu0,Barry Boom,"Pure Lovers, Vol. 8",6wmDeRY1bCOhC4pyQtMITD,spotify:album:6wmDeRY1bCOhC4pyQtMITD,0.766,0.358,4,-10.386,1,0.0513,0.259,0.000239,0.371,0.672,82.993,audio_features,3myj9kmskPCq2C0vlPtGu0,spotify:track:3myj9kmskPCq2C0vlPtGu0,https://api.spotify.com/v1/tracks/3myj9kmskPCq2C0vlPtGu0,https://api.spotify.com/v1/audio-analysis/3myj9kmskPCq2C0vlPtGu0,242467,4
47,No.1 Girl,7fACaE90cpGMYSp9rMRTb4,spotify:track:7fACaE90cpGMYSp9rMRTb4,Barry Boom,The Living Boom,6BaUt1obOb5fcxLiUIfQPD,spotify:album:6BaUt1obOb5fcxLiUIfQPD,0.836,0.235,10,-15.948,1,0.0755,0.00672,0.0,0.07,0.68,90.74,audio_features,7fACaE90cpGMYSp9rMRTb4,spotify:track:7fACaE90cpGMYSp9rMRTb4,https://api.spotify.com/v1/tracks/7fACaE90cpGMYSp9rMRTb4,https://api.spotify.com/v1/audio-analysis/7fACaE90cpGMYSp9rMRTb4,235400,4
48,It's Gonna Be Too Late,3yjF6oghfumXz9FJiXzb97,spotify:track:3yjF6oghfumXz9FJiXzb97,Barry Boom,The Living Boom,6BaUt1obOb5fcxLiUIfQPD,spotify:album:6BaUt1obOb5fcxLiUIfQPD,0.8,0.165,9,-18.82,1,0.0969,0.00762,0.0,0.0395,0.596,147.84,audio_features,3yjF6oghfumXz9FJiXzb97,spotify:track:3yjF6oghfumXz9FJiXzb97,https://api.spotify.com/v1/tracks/3yjF6oghfumXz9FJiXzb97,https://api.spotify.com/v1/audio-analysis/3yjF6oghfumXz9FJiXzb97,227800,4
49,Just Want You to Know,41IVUeWUn0QEBoy1GYCVBK,spotify:track:41IVUeWUn0QEBoy1GYCVBK,Barry Boom,Dance Hall Reggae Connection....Top Singers From Fashion,25VRTOwngv3AQQninsbcZQ,spotify:album:25VRTOwngv3AQQninsbcZQ,0.872,0.308,9,-11.135,1,0.361,0.023,0.00299,0.0593,0.434,88.453,audio_features,41IVUeWUn0QEBoy1GYCVBK,spotify:track:41IVUeWUn0QEBoy1GYCVBK,https://api.spotify.com/v1/tracks/41IVUeWUn0QEBoy1GYCVBK,https://api.spotify.com/v1/audio-analysis/41IVUeWUn0QEBoy1GYCVBK,233293,4
50,Gonna Be a Winner,31eLOwDjOJbRkoPlrOakAf,spotify:track:31eLOwDjOJbRkoPlrOakAf,Barry Boom,The Living Boom,6BaUt1obOb5fcxLiUIfQPD,spotify:album:6BaUt1obOb5fcxLiUIfQPD,0.819,0.287,10,-17.25,1,0.172,0.000796,0.000186,0.0687,0.758,89.365,audio_features,31eLOwDjOJbRkoPlrOakAf,spotify:track:31eLOwDjOJbRkoPlrOakAf,https://api.spotify.com/v1/tracks/31eLOwDjOJbRkoPlrOakAf,https://api.spotify.com/v1/audio-analysis/31eLOwDjOJbRkoPlrOakAf,253093,4
51,Falling in Love,5v58YQQgY5WzE20QjAkrp1,spotify:track:5v58YQQgY5WzE20QjAkrp1,Barry Boom,The Living Boom,6BaUt1obOb5fcxLiUIfQPD,spotify:album:6BaUt1obOb5fcxLiUIfQPD,0.784,0.161,10,-15.756,0,0.237,0.0486,5.13e-05,0.0663,0.662,171.104,audio_features,5v58YQQgY5WzE20QjAkrp1,spotify:track:5v58YQQgY5WzE20QjAkrp1,https://api.spotify.com/v1/tracks/5v58YQQgY5WzE20QjAkrp1,https://api.spotify.com/v1/audio-analysis/5v58YQQgY5WzE20QjAkrp1,252240,4
52,Don't Turn Around,2jpYXdWD2wf8Mt56iyehpP,spotify:track:2jpYXdWD2wf8Mt56iyehpP,Aswad,Distant Thunder,5VNsMEgEFUHNBRcuWglcYt,spotify:album:5VNsMEgEFUHNBRcuWglcYt,0.756,0.558,4,-16.157,1,0.0476,0.162,5.5e-06,0.0748,0.802,97.002,audio_features,2jpYXdWD2wf8Mt56iyehpP,spotify:track:2jpYXdWD2wf8Mt56iyehpP,https://api.spotify.com/v1/tracks/2jpYXdWD2wf8Mt56iyehpP,https://api.spotify.com/v1/audio-analysis/2jpYXdWD2wf8Mt56iyehpP,220027,4
53,Shine,1abBJRmGX2jLvE0b0GDmFV,spotify:track:1abBJRmGX2jLvE0b0GDmFV,Aswad,Cool Summer Reggae,6pQIllBkF56hkziZMSUKji,spotify:album:6pQIllBkF56hkziZMSUKji,0.764,0.87,2,-5.54,0,0.0519,0.0153,0.00222,0.0545,0.532,104.982,audio_features,1abBJRmGX2jLvE0b0GDmFV,spotify:track:1abBJRmGX2jLvE0b0GDmFV,https://api.spotify.com/v1/tracks/1abBJRmGX2jLvE0b0GDmFV,https://api.spotify.com/v1/audio-analysis/1abBJRmGX2jLvE0b0GDmFV,226467,4
54,Dub Fire,5OF6QGUPdRiYesMy002wdr,spotify:track:5OF6QGUPdRiYesMy002wdr,Aswad,New Chapter Of Dub,3TO0nNhticf0vYqlDRmthj,spotify:album:3TO0nNhticf0vYqlDRmthj,0.701,0.33,2,-13.127,1,0.0542,0.113,0.15,0.267,0.463,129.233,audio_features,5OF6QGUPdRiYesMy002wdr,spotify:track:5OF6QGUPdRiYesMy002wdr,https://api.spotify.com/v1/tracks/5OF6QGUPdRiYesMy002wdr,https://api.spotify.com/v1/audio-analysis/5OF6QGUPdRiYesMy002wdr,270067,4
55,I A Rebel Soul,77Qzu89S9qUjkIrF0G04dF,spotify:track:77Qzu89S9qUjkIrF0G04dF,Aswad,Aswad,7pOF5wjAseOAg4GdIxfEUb,spotify:album:7pOF5wjAseOAg4GdIxfEUb,0.741,0.436,0,-13.471,0,0.335,0.0452,2.06e-05,0.15,0.871,132.902,audio_features,77Qzu89S9qUjkIrF0G04dF,spotify:track:77Qzu89S9qUjkIrF0G04dF,https://api.spotify.com/v1/tracks/77Qzu89S9qUjkIrF0G04dF,https://api.spotify.com/v1/audio-analysis/77Qzu89S9qUjkIrF0G04dF,301800,4
56,Don't Turn Around,2n93mWvvzNxzATF8Jo1Lxb,spotify:track:2n93mWvvzNxzATF8Jo1Lxb,Aswad,Reggae Greats,4BFSUUCv4j05cyuGZKB95l,spotify:album:4BFSUUCv4j05cyuGZKB95l,0.725,0.707,4,-9.432,1,0.0275,0.089,0.0,0.0931,0.728,97.765,audio_features,2n93mWvvzNxzATF8Jo1Lxb,spotify:track:2n93mWvvzNxzATF8Jo1Lxb,https://api.spotify.com/v1/tracks/2n93mWvvzNxzATF8Jo1Lxb,https://api.spotify.com/v1/audio-analysis/2n93mWvvzNxzATF8Jo1Lxb,200773,4
57,Back To Africa,4Z72Vc2Gz4Ea3PV75If3J4,spotify:track:4Z72Vc2Gz4Ea3PV75If3J4,Aswad,Aswad,7pOF5wjAseOAg4GdIxfEUb,spotify:album:7pOF5wjAseOAg4GdIxfEUb,0.755,0.25,9,-16.225,0,0.318,0.0546,0.000321,0.0708,0.666,127.241,audio_features,4Z72Vc2Gz4Ea3PV75If3J4,spotify:track:4Z72Vc2Gz4Ea3PV75If3J4,https://api.spotify.com/v1/tracks/4Z72Vc2Gz4Ea3PV75If3J4,https://api.spotify.com/v1/audio-analysis/4Z72Vc2Gz4Ea3PV75If3J4,333667,4
58,Not Satisfied,3R85E9l94NyQwqcEZcqnPv,spotify:track:3R85E9l94NyQwqcEZcqnPv,Aswad,Reggae Classics,1vVZU5EoAOgo1YUCWcofAP,spotify:album:1vVZU5EoAOgo1YUCWcofAP,0.82,0.603,6,-8.566,0,0.113,0.152,0.0,0.359,0.822,79.513,audio_features,3R85E9l94NyQwqcEZcqnPv,spotify:track:3R85E9l94NyQwqcEZcqnPv,https://api.spotify.com/v1/tracks/3R85E9l94NyQwqcEZcqnPv,https://api.spotify.com/v1/audio-analysis/3R85E9l94NyQwqcEZcqnPv,311133,4
59,Roots Rocking,2DqI1hxEoO2TwpmY7JSs0M,spotify:track:2DqI1hxEoO2TwpmY7JSs0M,Aswad,Live & Direct,3EOCdnvye01DXaFR2Dx0xW,spotify:album:3EOCdnvye01DXaFR2Dx0xW,0.699,0.408,8,-14.477,1,0.215,0.459,0.000352,0.751,0.781,67.661,audio_features,2DqI1hxEoO2TwpmY7JSs0M,spotify:track:2DqI1hxEoO2TwpmY7JSs0M,https://api.spotify.com/v1/tracks/2DqI1hxEoO2TwpmY7JSs0M,https://api.spotify.com/v1/audio-analysis/2DqI1hxEoO2TwpmY7JSs0M,245827,4
60,On And On - Dancehall Mix,2ECZjYWBpEn3R9VLw8GogO,spotify:track:2ECZjYWBpEn3R9VLw8GogO,Aswad,Firesticks,5CA1r7nR8wo7bdu1SIu70x,spotify:album:5CA1r7nR8wo7bdu1SIu70x,0.583,0.586,6,-12.585,0,0.224,0.0258,0.0,0.28,0.719,97.194,audio_features,2ECZjYWBpEn3R9VLw8GogO,spotify:track:2ECZjYWBpEn3R9VLw8GogO,https://api.spotify.com/v1/tracks/2ECZjYWBpEn3R9VLw8GogO,https://api.spotify.com/v1/audio-analysis/2ECZjYWBpEn3R9VLw8GogO,366493,4
61,Need Your Love - BBC Session Session Date: 1984 Programme Number: 99YJ7015,6EWxct934yg3wigkqLnruB,spotify:track:6EWxct934yg3wigkqLnruB,Aswad,The Complete BBC Sessions,4OLTkMgsbPZEJc7HPY3YKK,spotify:album:4OLTkMgsbPZEJc7HPY3YKK,0.731,0.769,0,-6.062,1,0.1,0.0025,0.0121,0.0885,0.668,167.718,audio_features,6EWxct934yg3wigkqLnruB,spotify:track:6EWxct934yg3wigkqLnruB,https://api.spotify.com/v1/tracks/6EWxct934yg3wigkqLnruB,https://api.spotify.com/v1/audio-analysis/6EWxct934yg3wigkqLnruB,202987,4
62,Glory Glory,4uiJ7yBSX1sCX8y3yY0JR2,spotify:track:4uiJ7yBSX1sCX8y3yY0JR2,Beshara,Glory Glory,3DqxKJW97Ljtsn5QiElaYe,spotify:album:3DqxKJW97Ljtsn5QiElaYe,0.721,0.558,10,-6.316,0,0.0622,0.00303,0.000322,0.114,0.543,75.736,audio_features,4uiJ7yBSX1sCX8y3yY0JR2,spotify:track:4uiJ7yBSX1sCX8y3yY0JR2,https://api.spotify.com/v1/tracks/4uiJ7yBSX1sCX8y3yY0JR2,https://api.spotify.com/v1/audio-analysis/4uiJ7yBSX1sCX8y3yY0JR2,314000,4
63,Glory Glory - Alternative Version,2oLcfIXrWW5lyF0TsUUu1t,spotify:track:2oLcfIXrWW5lyF0TsUUu1t,Beshara,Glory Glory,3DqxKJW97Ljtsn5QiElaYe,spotify:album:3DqxKJW97Ljtsn5QiElaYe,0.606,0.668,7,-6.927,0,0.0377,0.000264,0.909,0.367,0.526,75.773,audio_features,2oLcfIXrWW5lyF0TsUUu1t,spotify:track:2oLcfIXrWW5lyF0TsUUu1t,https://api.spotify.com/v1/tracks/2oLcfIXrWW5lyF0TsUUu1t,https://api.spotify.com/v1/audio-analysis/2oLcfIXrWW5lyF0TsUUu1t,318000,4
64,Personal Delivery,3QVNmb6GgSe3lCwFIzAYSW,spotify:track:3QVNmb6GgSe3lCwFIzAYSW,Carol Gonzales,Strictly The Best Vol. 12,4i9vNr6eGWiy3dYJR4lvDg,spotify:album:4i9vNr6eGWiy3dYJR4lvDg,0.677,0.338,9,-13.832,1,0.162,0.0139,0.0,0.0846,0.676,79.805,audio_features,3QVNmb6GgSe3lCwFIzAYSW,spotify:track:3QVNmb6GgSe3lCwFIzAYSW,https://api.spotify.com/v1/tracks/3QVNmb6GgSe3lCwFIzAYSW,https://api.spotify.com/v1/audio-analysis/3QVNmb6GgSe3lCwFIzAYSW,233933,4
65,Spoilt By Your Love - Second Version,39qj8NWZZGisXiukmnHowv,spotify:track:39qj8NWZZGisXiukmnHowv,Carol Gonzales,"Penthouse Flashback Series: 1990's, Vol. 1",1p4mpFrrGEUHyFF1GD9vfb,spotify:album:1p4mpFrrGEUHyFF1GD9vfb,0.642,0.429,6,-12.727,0,0.107,0.0548,9.81e-05,0.266,0.747,178.845,audio_features,39qj8NWZZGisXiukmnHowv,spotify:track:39qj8NWZZGisXiukmnHowv,https://api.spotify.com/v1/tracks/39qj8NWZZGisXiukmnHowv,https://api.spotify.com/v1/audio-analysis/39qj8NWZZGisXiukmnHowv,358748,4
66,Spoilt By Your Love aka Spoiled By Your Love,1yqcbrv6JHkuUuKHZfevw5,spotify:track:1yqcbrv6JHkuUuKHZfevw5,Carol Gonzales,Penthouse 25 - The Journey Continues,5giW2uEFqXHn97uEjoJB4I,spotify:album:5giW2uEFqXHn97uEjoJB4I,0.587,0.679,6,-6.727,0,0.0654,0.00762,0.0,0.332,0.545,179.128,audio_features,1yqcbrv6JHkuUuKHZfevw5,spotify:track:1yqcbrv6JHkuUuKHZfevw5,https://api.spotify.com/v1/tracks/1yqcbrv6JHkuUuKHZfevw5,https://api.spotify.com/v1/audio-analysis/1yqcbrv6JHkuUuKHZfevw5,247000,4
67,Sweet Sensation,3lB09L4OFTRUnzVSkKxwAC,spotify:track:3lB09L4OFTRUnzVSkKxwAC,Carol Gonzales,The Ladies At Joe Gibbs,1k5luA7tVplsCELXqOgMSd,spotify:album:1k5luA7tVplsCELXqOgMSd,0.861,0.761,7,-7.322,1,0.0331,0.552,0.139,0.0713,0.959,105.866,audio_features,3lB09L4OFTRUnzVSkKxwAC,spotify:track:3lB09L4OFTRUnzVSkKxwAC,https://api.spotify.com/v1/tracks/3lB09L4OFTRUnzVSkKxwAC,https://api.spotify.com/v1/audio-analysis/3lB09L4OFTRUnzVSkKxwAC,228867,4
68,Spoilt by Your Love - First Version,2NPLv6nZufTvhC1Wgzbpz3,spotify:track:2NPLv6nZufTvhC1Wgzbpz3,Carol Gonzales,"Penthouse Flashback Series 80s, Vol. 6",1zkWHtRju4EvnLeFU8qCOY,spotify:album:1zkWHtRju4EvnLeFU8qCOY,0.737,0.186,1,-25.967,0,0.0965,0.022,0.393,0.121,0.939,83.986,audio_features,2NPLv6nZufTvhC1Wgzbpz3,spotify:track:2NPLv6nZufTvhC1Wgzbpz3,https://api.spotify.com/v1/tracks/2NPLv6nZufTvhC1Wgzbpz3,https://api.spotify.com/v1/audio-analysis/2NPLv6nZufTvhC1Wgzbpz3,406465,4
69,Sweet for My Sweet,2FHH4CPbUttqItcsl76Qmq,spotify:track:2FHH4CPbUttqItcsl76Qmq,Carol Gonzales,"Penthouse Flashback Series: 1990, Vol. 3",2ERkoMMFnPkn4oedXisQxF,spotify:album:2ERkoMMFnPkn4oedXisQxF,0.722,0.228,4,-22.048,1,0.104,0.0205,4.59e-06,0.0344,0.567,173.937,audio_features,2FHH4CPbUttqItcsl76Qmq,spotify:track:2FHH4CPbUttqItcsl76Qmq,https://api.spotify.com/v1/tracks/2FHH4CPbUttqItcsl76Qmq,https://api.spotify.com/v1/audio-analysis/2FHH4CPbUttqItcsl76Qmq,219899,4
70,Personal Delivery,7bpcsDvZQy8lJ9rBgTPQ85,spotify:track:7bpcsDvZQy8lJ9rBgTPQ85,Carol Gonzales,Penthouse Flashback Series: Heavy Rock & MPLA),5PZy8wdGqq2vuCahj2F8PJ,spotify:album:5PZy8wdGqq2vuCahj2F8PJ,0.731,0.251,9,-15.49,1,0.155,0.428,0.0,0.0662,0.612,79.842,audio_features,7bpcsDvZQy8lJ9rBgTPQ85,spotify:track:7bpcsDvZQy8lJ9rBgTPQ85,https://api.spotify.com/v1/tracks/7bpcsDvZQy8lJ9rBgTPQ85,https://api.spotify.com/v1/audio-analysis/7bpcsDvZQy8lJ9rBgTPQ85,242338,4
71,I Need Good Loving Tonight,30v1VtNnbK36SaQ8MaL2g7,spotify:track:30v1VtNnbK36SaQ8MaL2g7,Carol Gonzales,Shades of Reggae,0IUWkdFUlb7yDnM4vxoKt8,spotify:album:0IUWkdFUlb7yDnM4vxoKt8,0.576,0.545,0,-6.512,0,0.0251,0.757,0.024,0.282,0.704,82.206,audio_features,30v1VtNnbK36SaQ8MaL2g7,spotify:track:30v1VtNnbK36SaQ8MaL2g7,https://api.spotify.com/v1/tracks/30v1VtNnbK36SaQ8MaL2g7,https://api.spotify.com/v1/audio-analysis/30v1VtNnbK36SaQ8MaL2g7,269520,4
72,Nothing Else Will Do,1n24nVDKdMmBUKTf2Zic1w,spotify:track:1n24nVDKdMmBUKTf2Zic1w,Carol Gonzales,Fret Board Riddim,3QKN6xP7iyy9sOYBoBrins,spotify:album:3QKN6xP7iyy9sOYBoBrins,0.694,0.574,9,-7.311,0,0.0406,0.173,0.000145,0.113,0.512,97.01,audio_features,1n24nVDKdMmBUKTf2Zic1w,spotify:track:1n24nVDKdMmBUKTf2Zic1w,https://api.spotify.com/v1/tracks/1n24nVDKdMmBUKTf2Zic1w,https://api.spotify.com/v1/audio-analysis/1n24nVDKdMmBUKTf2Zic1w,256599,4
73,Hopelessly In Love,4nNc0BoN9AB7VP0ecDtAin,spotify:track:4nNc0BoN9AB7VP0ecDtAin,Carol Thompson,"The Best of Original British Lovers Rock, Vol. 2",3IBTYmk029g4H9dk23T8eE,spotify:album:3IBTYmk029g4H9dk23T8eE,0.789,0.545,6,-7.489,1,0.0799,0.138,2.73e-06,0.118,0.939,141.87,audio_features,4nNc0BoN9AB7VP0ecDtAin,spotify:track:4nNc0BoN9AB7VP0ecDtAin,https://api.spotify.com/v1/tracks/4nNc0BoN9AB7VP0ecDtAin,https://api.spotify.com/v1/audio-analysis/4nNc0BoN9AB7VP0ecDtAin,231840,4
74,The Blossom of the Raspberry,4Z19ey3N2QJ5LDvvUer0Fe,spotify:track:4Z19ey3N2QJ5LDvvUer0Fe,Carol Thompson,Celtic Carol Thompson: The Faerie Isles (Celtic Harp Music),4mzOZs7RJET1HwESKUwDgQ,spotify:album:4mzOZs7RJET1HwESKUwDgQ,0.303,0.00745,2,-30.891,1,0.0563,0.992,0.908,0.0906,0.179,94.87,audio_features,4Z19ey3N2QJ5LDvvUer0Fe,spotify:track:4Z19ey3N2QJ5LDvvUer0Fe,https://api.spotify.com/v1/tracks/4Z19ey3N2QJ5LDvvUer0Fe,https://api.spotify.com/v1/audio-analysis/4Z19ey3N2QJ5LDvvUer0Fe,223960,5
75,Brian Boru's March (arr. C. Thompson),5F4IgYiGsHcM04IYj0PDst,spotify:track:5F4IgYiGsHcM04IYj0PDst,Carol Thompson,United Kingdom Carol Thompson: Enchanted Isles (The),4EzDgYSqT3skjEPJ4OYpVg,spotify:album:4EzDgYSqT3skjEPJ4OYpVg,0.377,0.0233,4,-24.91,0,0.0483,0.994,0.871,0.0781,0.181,75.168,audio_features,5F4IgYiGsHcM04IYj0PDst,spotify:track:5F4IgYiGsHcM04IYj0PDst,https://api.spotify.com/v1/tracks/5F4IgYiGsHcM04IYj0PDst,https://api.spotify.com/v1/audio-analysis/5F4IgYiGsHcM04IYj0PDst,147373,4
76,Lullaby (arr. C. Thompson),33ag7ppcyp8D3sDjyYbbFb,spotify:track:33ag7ppcyp8D3sDjyYbbFb,Carol Thompson,United Kingdom Carol Thompson: Enchanted Isles (The),4EzDgYSqT3skjEPJ4OYpVg,spotify:album:4EzDgYSqT3skjEPJ4OYpVg,0.176,0.0236,7,-34.529,0,0.0385,0.988,0.92,0.181,0.148,81.985,audio_features,33ag7ppcyp8D3sDjyYbbFb,spotify:track:33ag7ppcyp8D3sDjyYbbFb,https://api.spotify.com/v1/tracks/33ag7ppcyp8D3sDjyYbbFb,https://api.spotify.com/v1/audio-analysis/33ag7ppcyp8D3sDjyYbbFb,255667,3
77,King of the Fairies,0SVdxBYYa2kI9sa5chA8FL,spotify:track:0SVdxBYYa2kI9sa5chA8FL,Carol Thompson,Celtic Carol Thompson: A Celtic Quest,3mR4PRo5v3VYiprKEuU4AG,spotify:album:3mR4PRo5v3VYiprKEuU4AG,0.402,0.0879,4,-24.926,0,0.0403,0.989,0.906,0.0967,0.173,126.018,audio_features,0SVdxBYYa2kI9sa5chA8FL,spotify:track:0SVdxBYYa2kI9sa5chA8FL,https://api.spotify.com/v1/tracks/0SVdxBYYa2kI9sa5chA8FL,https://api.spotify.com/v1/audio-analysis/0SVdxBYYa2kI9sa5chA8FL,168867,4
78,The Peacock's Feather - The Parting Glass - The Parting Glass,3YbB2IQWFfGMct8qXRsyEK,spotify:track:3YbB2IQWFfGMct8qXRsyEK,Carol Thompson,Celtic Carol Thompson: A Celtic Quest,3mR4PRo5v3VYiprKEuU4AG,spotify:album:3mR4PRo5v3VYiprKEuU4AG,0.183,0.0507,4,-28.739,0,0.0396,0.995,0.916,0.0987,0.0392,58.687,audio_features,3YbB2IQWFfGMct8qXRsyEK,spotify:track:3YbB2IQWFfGMct8qXRsyEK,https://api.spotify.com/v1/tracks/3YbB2IQWFfGMct8qXRsyEK,https://api.spotify.com/v1/audio-analysis/3YbB2IQWFfGMct8qXRsyEK,259640,5
79,Ar Hyd y Nos (All Through the Night) (Wales) (arr. C. Thompson),1i4l2ElJwY8O0fQLPK70G7,spotify:track:1i4l2ElJwY8O0fQLPK70G7,Carol Thompson,United Kingdom Carol Thompson: Enchanted Isles (The),4EzDgYSqT3skjEPJ4OYpVg,spotify:album:4EzDgYSqT3skjEPJ4OYpVg,0.186,0.0862,10,-31.782,1,0.0414,0.979,0.842,0.0866,0.0691,72.046,audio_features,1i4l2ElJwY8O0fQLPK70G7,spotify:track:1i4l2ElJwY8O0fQLPK70G7,https://api.spotify.com/v1/tracks/1i4l2ElJwY8O0fQLPK70G7,https://api.spotify.com/v1/audio-analysis/1i4l2ElJwY8O0fQLPK70G7,211800,4
80,She Moves Through the Fair,6EEvtRG3kXJrthYPkLj4Ls,spotify:track:6EEvtRG3kXJrthYPkLj4Ls,Carol Thompson,Celtic Carol Thompson: The Faerie Isles (Celtic Harp Music),4mzOZs7RJET1HwESKUwDgQ,spotify:album:4mzOZs7RJET1HwESKUwDgQ,0.287,0.0148,9,-29.839,0,0.0466,0.991,0.85,0.0971,0.0812,86.126,audio_features,6EEvtRG3kXJrthYPkLj4Ls,spotify:track:6EEvtRG3kXJrthYPkLj4Ls,https://api.spotify.com/v1/tracks/6EEvtRG3kXJrthYPkLj4Ls,https://api.spotify.com/v1/audio-analysis/6EEvtRG3kXJrthYPkLj4Ls,197733,1
81,Carolan's Welcome,48gPPigtN1WxOUvYF1cWpJ,spotify:track:48gPPigtN1WxOUvYF1cWpJ,Carol Thompson,Celtic Carol Thompson: The Faerie Isles (Celtic Harp Music),4mzOZs7RJET1HwESKUwDgQ,spotify:album:4mzOZs7RJET1HwESKUwDgQ,0.317,0.0387,9,-29.95,0,0.0542,0.933,0.675,0.14,0.0896,80.458,audio_features,48gPPigtN1WxOUvYF1cWpJ,spotify:track:48gPPigtN1WxOUvYF1cWpJ,https://api.spotify.com/v1/tracks/48gPPigtN1WxOUvYF1cWpJ,https://api.spotify.com/v1/audio-analysis/48gPPigtN1WxOUvYF1cWpJ,224733,1
82,Christmas in Jamaica,2xYLTGSaz7PgQWhELNqlTG,spotify:track:2xYLTGSaz7PgQWhELNqlTG,Carol Thompson,"MAFIA & FLUXY Presents: A Reggae Christmas, Vol. 2",16n5MMnVgFimwKb2tCQFbs,spotify:album:16n5MMnVgFimwKb2tCQFbs,0.796,0.397,0,-11.699,1,0.0646,0.0683,0.0,0.359,0.504,139.813,audio_features,2xYLTGSaz7PgQWhELNqlTG,spotify:track:2xYLTGSaz7PgQWhELNqlTG,https://api.spotify.com/v1/tracks/2xYLTGSaz7PgQWhELNqlTG,https://api.spotify.com/v1/audio-analysis/2xYLTGSaz7PgQWhELNqlTG,258093,4
83,Harvest Moon,21HsI1RpRHEjbUjmzHtIyj,spotify:track:21HsI1RpRHEjbUjmzHtIyj,Cassandra Wilson,New Moon Daughter,7jV22JIrWgtCKCX34cJrzA,spotify:album:7jV22JIrWgtCKCX34cJrzA,0.401,0.0517,10,-21.553,1,0.0347,0.869,0.259,0.217,0.0405,111.973,audio_features,21HsI1RpRHEjbUjmzHtIyj,spotify:track:21HsI1RpRHEjbUjmzHtIyj,https://api.spotify.com/v1/tracks/21HsI1RpRHEjbUjmzHtIyj,https://api.spotify.com/v1/audio-analysis/21HsI1RpRHEjbUjmzHtIyj,301200,4
84,Fragile,1mhg8NUbxdWzhWpF8N2m2O,spotify:track:1mhg8NUbxdWzhWpF8N2m2O,Cassandra Wilson,Glamoured,6m2D1lDM5X0Yc4eA9Ymhql,spotify:album:6m2D1lDM5X0Yc4eA9Ymhql,0.817,0.351,7,-13.827,0,0.042,0.773,0.0118,0.102,0.647,123.837,audio_features,1mhg8NUbxdWzhWpF8N2m2O,spotify:track:1mhg8NUbxdWzhWpF8N2m2O,https://api.spotify.com/v1/tracks/1mhg8NUbxdWzhWpF8N2m2O,https://api.spotify.com/v1/audio-analysis/1mhg8NUbxdWzhWpF8N2m2O,277347,4
85,Death Letter,2mgq6fmTIGYG91LAEEE4Ej,spotify:track:2mgq6fmTIGYG91LAEEE4Ej,Cassandra Wilson,New Moon Daughter,7jV22JIrWgtCKCX34cJrzA,spotify:album:7jV22JIrWgtCKCX34cJrzA,0.769,0.305,8,-15.288,0,0.165,0.395,0.00253,0.34,0.59,97.527,audio_features,2mgq6fmTIGYG91LAEEE4Ej,spotify:track:2mgq6fmTIGYG91LAEEE4Ej,https://api.spotify.com/v1/tracks/2mgq6fmTIGYG91LAEEE4Ej,https://api.spotify.com/v1/audio-analysis/2mgq6fmTIGYG91LAEEE4Ej,254000,4
86,Until,5ZMnNGtJCD9nTyuo6F1r9p,spotify:track:5ZMnNGtJCD9nTyuo6F1r9p,Cassandra Wilson,New Moon Daughter,7jV22JIrWgtCKCX34cJrzA,spotify:album:7jV22JIrWgtCKCX34cJrzA,0.689,0.184,9,-16.985,0,0.0357,0.409,0.0106,0.0652,0.295,100.806,audio_features,5ZMnNGtJCD9nTyuo6F1r9p,spotify:track:5ZMnNGtJCD9nTyuo6F1r9p,https://api.spotify.com/v1/tracks/5ZMnNGtJCD9nTyuo6F1r9p,https://api.spotify.com/v1/audio-analysis/5ZMnNGtJCD9nTyuo6F1r9p,390360,4
